index,words,todi,words_ocr,todi_ocr,sound_file,image_file,type,page_title,exercise_id,sound_url,image_url,page_url,words_sep,todi_sep
196-1, Gaan de lonen omlaag ,%H L*H  L*  L%,,,resynthesized/196-1.wav,resynthesized/196-1.png,synthetic,,ex6_1,https://todi.cls.ru.nl/PraatResynthese/2084333.wav,https://todi.cls.ru.nl/PraatResynthese/2084333.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=196=%H%20+%20L*H%20+%20---%20+%20L*%20+%20---%20+%20L%,|Gaan|de|lonen|omlaag|,%H|L*H||L*||L%
196-2, Gaan de lonen omlaag ,%H L*H L*HL  L*HL H%,,,resynthesized/196-2.wav,resynthesized/196-2.png,synthetic,,ex6_1,https://todi.cls.ru.nl/PraatResynthese/2084335.wav,https://todi.cls.ru.nl/PraatResynthese/2084335.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=196=%H%20+%20L*H%20+%20L*HL%20+%20---%20+%20L*HL%20+%20H%,|Gaan|de|lonen|omlaag|,%H|L*H|L*HL||L*HL|H%
196-3, Gaan de lonen omlaag ,%HL H*LH L*  L* H%,,,resynthesized/196-3.wav,resynthesized/196-3.png,synthetic,,ex6_1,https://todi.cls.ru.nl/PraatResynthese/2084336.wav,https://todi.cls.ru.nl/PraatResynthese/2084336.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=196=%HL%20+%20H*LH%20+%20L*%20+%20---%20+%20L*%20+%20H%,|Gaan|de|lonen|omlaag|,%HL|H*LH|L*||L*|H%
196-4, Gaan de lonen omlaag ,%H L*H    H%,,,resynthesized/196-4.wav,resynthesized/196-4.png,synthetic,,ex6_1,https://todi.cls.ru.nl/PraatResynthese/2084338.wav,https://todi.cls.ru.nl/PraatResynthese/2084338.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=196=%H%20+%20L*H%20+%20---%20+%20---%20+%20---%20+%20H%,|Gaan|de|lonen|omlaag|,%H|L*H||||H%
372-0, Zijn er meloenen teveel ,%L L*  L*H L%,,,resynthesized/372-0.wav,resynthesized/372-0.png,synthetic,,ex6_2,https://todi.cls.ru.nl/PraatResynthese/2084339.wav,https://todi.cls.ru.nl/PraatResynthese/2084339.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=372=%L%20+%20L*%20+%20---%20+%20L*H%20+%20L%,|Zijn er|meloenen|teveel|,%L|L*||L*H|L%
372-1, Zijn er meloenen teveel ,%HL H*L  L* H%,,,resynthesized/372-1.wav,resynthesized/372-1.png,synthetic,,ex6_2,https://todi.cls.ru.nl/PraatResynthese/2084341.wav,https://todi.cls.ru.nl/PraatResynthese/2084341.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=372=%HL%20+%20H*L%20+%20---%20+%20L*%20+%20H%,|Zijn er|meloenen|teveel|,%HL|H*L||L*|H%
372-2, Zijn er meloenen teveel ,%H   H* L%,,,resynthesized/372-2.wav,resynthesized/372-2.png,synthetic,,ex6_2,https://todi.cls.ru.nl/PraatResynthese/2084343.wav,https://todi.cls.ru.nl/PraatResynthese/2084343.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=372=%H%20+%20---%20+%20---%20+%20H*%20+%20L%,|Zijn er|meloenen|teveel|,%H|||H*|L%
372-3, Zijn er meloenen teveel ,%H  L*HL  L%,,,resynthesized/372-3.wav,resynthesized/372-3.png,synthetic,,ex6_2,https://todi.cls.ru.nl/PraatResynthese/2084344.wav,https://todi.cls.ru.nl/PraatResynthese/2084344.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=372=%H%20+%20---%20+%20L*HL%20+%20---%20+%20L%,|Zijn er|meloenen|teveel|,%H||L*HL||L%
372-4, Zijn er meloenen teveel ,%H L*H  L* H%,,,resynthesized/372-4.wav,resynthesized/372-4.png,synthetic,,ex6_2,https://todi.cls.ru.nl/PraatResynthese/2084346.wav,https://todi.cls.ru.nl/PraatResynthese/2084346.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=372=%H%20+%20L*H%20+%20---%20+%20L*%20+%20H%,|Zijn er|meloenen|teveel|,%H|L*H||L*|H%
268-0, Moet je Oma die dan niet geven ,%H      H*L !H* H%,,,resynthesized/268-0.wav,resynthesized/268-0.png,synthetic,,ex6_3,https://todi.cls.ru.nl/PraatResynthese/2084347.wav,https://todi.cls.ru.nl/PraatResynthese/2084347.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=268=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*L%20+%20!H*%20+%20H%,|Moet|je|Oma|die|dan|niet|geven|,%H||||||H*L|!H*|H%
268-1, Moet je Oma die dan niet geven ,%H   H*L  L*HL !H*  H%,,,resynthesized/268-1.wav,resynthesized/268-1.png,synthetic,,ex6_3,https://todi.cls.ru.nl/PraatResynthese/2084349.wav,https://todi.cls.ru.nl/PraatResynthese/2084349.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=268=%H%20+%20---%20+%20---%20+%20H*L%20+%20---%20+%20L*HL%20+%20!H*%20+%20---%20+%20H%,|Moet|je|Oma|die|dan|niet|geven|,%H|||H*L||L*HL|!H*||H%
268-2, Moet je Oma die dan niet geven ,%H H*!H       %,,,resynthesized/268-2.wav,resynthesized/268-2.png,synthetic,,ex6_3,https://todi.cls.ru.nl/PraatResynthese/2084351.wav,https://todi.cls.ru.nl/PraatResynthese/2084351.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=268=%H%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20%,|Moet|je|Oma|die|dan|niet|geven|,%H|H*!H|||||||%
268-3, Moet je Oma die dan niet geven ,%HL   H*   !H* !H* %,,,resynthesized/268-3.wav,resynthesized/268-3.png,synthetic,,ex6_3,https://todi.cls.ru.nl/PraatResynthese/2084352.wav,https://todi.cls.ru.nl/PraatResynthese/2084352.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=268=%HL%20+%20---%20+%20---%20+%20H*%20+%20---%20+%20---%20+%20!H*%20+%20!H*%20+%20%,|Moet|je|Oma|die|dan|niet|geven|,%HL|||H*|||!H*|!H*|%
268-4, Moet je Oma die dan niet geven ,%HL H*LH  L*H L* L*HL H*L H*L %,,,resynthesized/268-4.wav,resynthesized/268-4.png,synthetic,,ex6_3,https://todi.cls.ru.nl/PraatResynthese/2084354.wav,https://todi.cls.ru.nl/PraatResynthese/2084354.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=268=%HL%20+%20H*LH%20+%20---%20+%20L*H%20+%20L*%20+%20L*HL%20+%20H*L%20+%20H*L%20+%20%,|Moet|je|Oma|die|dan|niet|geven|,%HL|H*LH||L*H|L*|L*HL|H*L|H*L|%
ex6_4-0, 't Is 'n beetje vreemd   maar wel lekker ,%L   H* L% %H H*LH   %,,,resynthesized/ex6_4-0.wav,resynthesized/ex6_4-0.png,synthetic,,ex6_4,https://todi.cls.ru.nl/PraatResynthese/2084356.wav,https://todi.cls.ru.nl/PraatResynthese/2084356.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=ex6_4=%L%20+%20---%20+%20---%20+%20H*%20+%20L%%20+%20%H%20+%20H*LH%20+%20---%20+%20---%20+%20%,|'t Is 'n|beetje|vreemd|||maar|wel|lekker|,%L|||H*|L%|%H|H*LH|||%
ex6_4-1, 't Is 'n beetje vreemd   maar wel lekker ,%HL L*   L% %L L*   L%,,,resynthesized/ex6_4-1.wav,resynthesized/ex6_4-1.png,synthetic,,ex6_4,https://todi.cls.ru.nl/PraatResynthese/2084357.wav,https://todi.cls.ru.nl/PraatResynthese/2084357.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=ex6_4=%HL%20+%20L*%20+%20---%20+%20---%20+%20L%%20+%20%L%20+%20L*%20+%20---%20+%20---%20+%20L%,|'t Is 'n|beetje|vreemd|||maar|wel|lekker|,%HL|L*|||L%|%L|L*|||L%
ex6_4-2, 't Is 'n beetje vreemd   maar wel lekker ,%H H*!H   % %H    L%,,,resynthesized/ex6_4-2.wav,resynthesized/ex6_4-2.png,synthetic,,ex6_4,https://todi.cls.ru.nl/PraatResynthese/2084359.wav,https://todi.cls.ru.nl/PraatResynthese/2084359.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=ex6_4=%H%20+%20H*!H%20+%20---%20+%20---%20+%20%%20+%20%H%20+%20---%20+%20---%20+%20---%20+%20L%,|'t Is 'n|beetje|vreemd|||maar|wel|lekker|,%H|H*!H|||%|%H||||L%
ex6_4-3, 't Is 'n beetje vreemd   maar wel lekker ,%H    H% %H  L*H H* %,,,resynthesized/ex6_4-3.wav,resynthesized/ex6_4-3.png,synthetic,,ex6_4,https://todi.cls.ru.nl/PraatResynthese/2084400.wav,https://todi.cls.ru.nl/PraatResynthese/2084400.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=ex6_4=%H%20+%20---%20+%20---%20+%20---%20+%20H%%20+%20%H%20+%20---%20+%20L*H%20+%20H*%20+%20%,|'t Is 'n|beetje|vreemd|||maar|wel|lekker|,%H||||H%|%H||L*H|H*|%
ex6_4-4, 't Is 'n beetje vreemd   maar wel lekker ,%L    L% %L H*   L%,,,resynthesized/ex6_4-4.wav,resynthesized/ex6_4-4.png,synthetic,,ex6_4,https://todi.cls.ru.nl/PraatResynthese/2084402.wav,https://todi.cls.ru.nl/PraatResynthese/2084402.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=ex6_4=%L%20+%20---%20+%20---%20+%20---%20+%20L%%20+%20%L%20+%20H*%20+%20---%20+%20---%20+%20L%,|'t Is 'n|beetje|vreemd|||maar|wel|lekker|,%L||||L%|%L|H*|||L%
265-0, Dat heeft die olifant gedaan ,%L L*  L*H L*H L* L%,,,resynthesized/265-0.wav,resynthesized/265-0.png,synthetic,,ex6_5,https://todi.cls.ru.nl/PraatResynthese/2084404.wav,https://todi.cls.ru.nl/PraatResynthese/2084404.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=265=%L%20+%20L*%20+%20---%20+%20L*H%20+%20L*H%20+%20L*%20+%20L%,|Dat|heeft|die|olifant|gedaan|,%L|L*||L*H|L*H|L*|L%
265-1, Dat heeft die olifant gedaan ,%L L*H L*HL   L* %,,,resynthesized/265-1.wav,resynthesized/265-1.png,synthetic,,ex6_5,https://todi.cls.ru.nl/PraatResynthese/2084405.wav,https://todi.cls.ru.nl/PraatResynthese/2084405.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=265=%L%20+%20L*H%20+%20L*HL%20+%20---%20+%20---%20+%20L*%20+%20%,|Dat|heeft|die|olifant|gedaan|,%L|L*H|L*HL|||L*|%
265-2, Dat heeft die olifant gedaan ,%L  L*HL  H*  L%,,,resynthesized/265-2.wav,resynthesized/265-2.png,synthetic,,ex6_5,https://todi.cls.ru.nl/PraatResynthese/2084407.wav,https://todi.cls.ru.nl/PraatResynthese/2084407.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=265=%L%20+%20---%20+%20L*HL%20+%20---%20+%20H*%20+%20---%20+%20L%,|Dat|heeft|die|olifant|gedaan|,%L||L*HL||H*||L%
265-3, Dat heeft die olifant gedaan ,%H L* H*  L*H H*L L%,,,,,synthetic,,ex6_5,https://todi.cls.ru.nl/PraatResynthese/2084408.wav,https://todi.cls.ru.nl/PraatResynthese/2084408.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=265=%H%20+%20L*%20+%20H*%20+%20---%20+%20L*H%20+%20H*L%20+%20L%,|Dat|heeft|die|olifant|gedaan|,%H|L*|H*||L*H|H*L|L%
265-4, Dat heeft die olifant gedaan ,%L H*L L*H L* L* !H*L H%,,,resynthesized/265-4.wav,resynthesized/265-4.png,synthetic,,ex6_5,https://todi.cls.ru.nl/PraatResynthese/2084410.wav,https://todi.cls.ru.nl/PraatResynthese/2084410.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=265=%L%20+%20H*L%20+%20L*H%20+%20L*%20+%20L*%20+%20!H*L%20+%20H%,|Dat|heeft|die|olifant|gedaan|,%L|H*L|L*H|L*|L*|!H*L|H%
258-0, Maar weet je dan geen betere ,%H H*!H      H%,,,resynthesized/258-0.wav,resynthesized/258-0.png,synthetic,,ex6_6,https://todi.cls.ru.nl/PraatResynthese/2084412.wav,https://todi.cls.ru.nl/PraatResynthese/2084412.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=258=%H%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Maar|weet|je|dan|geen|betere|,%H|H*!H||||||H%
258-1, Maar weet je dan geen betere ,%L  H*L   !H*  H%,,,resynthesized/258-1.wav,resynthesized/258-1.png,synthetic,,ex6_6,https://todi.cls.ru.nl/PraatResynthese/2084413.wav,https://todi.cls.ru.nl/PraatResynthese/2084413.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=258=%L%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20!H*%20+%20---%20+%20H%,|Maar|weet|je|dan|geen|betere|,%L||H*L|||!H*||H%
258-2, Maar weet je dan geen betere ,%H     L*  L%,,,resynthesized/258-2.wav,resynthesized/258-2.png,synthetic,,ex6_6,https://todi.cls.ru.nl/PraatResynthese/2084415.wav,https://todi.cls.ru.nl/PraatResynthese/2084415.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=258=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20---%20+%20L%,|Maar|weet|je|dan|geen|betere|,%H|||||L*||L%
258-3, Maar weet je dan geen betere ,%H   H*L    H%,,,resynthesized/258-3.wav,resynthesized/258-3.png,synthetic,,ex6_6,https://todi.cls.ru.nl/PraatResynthese/2084416.wav,https://todi.cls.ru.nl/PraatResynthese/2084416.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=258=%H%20+%20---%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20---%20+%20H%,|Maar|weet|je|dan|geen|betere|,%H|||H*L||||H%
258-4, Maar weet je dan geen betere ,%HL   H* L*HL L* L* H%,,,resynthesized/258-4.wav,resynthesized/258-4.png,synthetic,,ex6_6,https://todi.cls.ru.nl/PraatResynthese/2084418.wav,https://todi.cls.ru.nl/PraatResynthese/2084418.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=258=%HL%20+%20---%20+%20---%20+%20H*%20+%20L*HL%20+%20L*%20+%20L*%20+%20H%,|Maar|weet|je|dan|geen|betere|,%HL|||H*|L*HL|L*|L*|H%
229-0, Gaan de lonen omlaag ,%HL H*  L*HL H%,,,resynthesized/229-0.wav,resynthesized/229-0.png,synthetic,,ex6_7,https://todi.cls.ru.nl/PraatResynthese/2084420.wav,https://todi.cls.ru.nl/PraatResynthese/2084420.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=229=%HL%20+%20H*%20+%20---%20+%20L*HL%20+%20H%,|Gaan de|lonen|omlaag|,%HL|H*||L*HL|H%
229-1, Gaan de lonen omlaag ,%L   L*H L%,,,resynthesized/229-1.wav,resynthesized/229-1.png,synthetic,,ex6_7,https://todi.cls.ru.nl/PraatResynthese/2084421.wav,https://todi.cls.ru.nl/PraatResynthese/2084421.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=229=%L%20+%20---%20+%20---%20+%20L*H%20+%20L%,|Gaan de|lonen|omlaag|,%L|||L*H|L%
229-2, Gaan de lonen omlaag ,%HL L*H   L%,,,resynthesized/229-2.wav,resynthesized/229-2.png,synthetic,,ex6_7,https://todi.cls.ru.nl/PraatResynthese/2084423.wav,https://todi.cls.ru.nl/PraatResynthese/2084423.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=229=%HL%20+%20L*H%20+%20---%20+%20---%20+%20L%,|Gaan de|lonen|omlaag|,%HL|L*H|||L%
229-3, Gaan de lonen omlaag ,%HL  H* L* %,,,resynthesized/229-3.wav,resynthesized/229-3.png,synthetic,,ex6_7,https://todi.cls.ru.nl/PraatResynthese/2084424.wav,https://todi.cls.ru.nl/PraatResynthese/2084424.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=229=%HL%20+%20---%20+%20H*%20+%20L*%20+%20%,|Gaan de|lonen|omlaag|,%HL||H*|L*|%
229-4, Gaan de lonen omlaag ,%H  H*!H  L%,,,resynthesized/229-4.wav,resynthesized/229-4.png,synthetic,,ex6_7,https://todi.cls.ru.nl/PraatResynthese/2084426.wav,https://todi.cls.ru.nl/PraatResynthese/2084426.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=229=%H%20+%20---%20+%20H*!H%20+%20---%20+%20L%,|Gaan de|lonen|omlaag|,%H||H*!H||L%
162-0, Is het zo goed ,%L   H*L  H%,,,resynthesized/162-0.wav,resynthesized/162-0.png,synthetic,,ex6_8,https://todi.cls.ru.nl/PraatResynthese/2084428.wav,https://todi.cls.ru.nl/PraatResynthese/2084428.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=162=%L%20+%20---%20+%20---%20+%20H*L%20+%20---%20+%20H%,|Is|het|zo|goed|,%L|||H*L||H%
162-1, Is het zo goed ,%H L*H  L*  H%,,,resynthesized/162-1.wav,resynthesized/162-1.png,synthetic,,ex6_8,https://todi.cls.ru.nl/PraatResynthese/2084429.wav,https://todi.cls.ru.nl/PraatResynthese/2084429.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=162=%H%20+%20L*H%20+%20---%20+%20L*%20+%20---%20+%20H%,|Is|het|zo|goed|,%H|L*H||L*||H%
162-2, Is het zo goed ,%H L*   L* L%,,,resynthesized/162-2.wav,resynthesized/162-2.png,synthetic,,ex6_8,https://todi.cls.ru.nl/PraatResynthese/2084431.wav,https://todi.cls.ru.nl/PraatResynthese/2084431.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=162=%H%20+%20L*%20+%20---%20+%20---%20+%20L*%20+%20L%,|Is|het|zo|goed|,%H|L*|||L*|L%
162-3, Is het zo goed ,%L  H*  L*H H%,,,resynthesized/162-3.wav,resynthesized/162-3.png,synthetic,,ex6_8,https://todi.cls.ru.nl/PraatResynthese/2084432.wav,https://todi.cls.ru.nl/PraatResynthese/2084432.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=162=%L%20+%20---%20+%20H*%20+%20---%20+%20L*H%20+%20H%,|Is|het|zo|goed|,%L||H*||L*H|H%
162-4, Is het zo goed ,%L H*L   L* %,,,resynthesized/162-4.wav,resynthesized/162-4.png,synthetic,,ex6_8,https://todi.cls.ru.nl/PraatResynthese/2084434.wav,https://todi.cls.ru.nl/PraatResynthese/2084434.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=162=%L%20+%20H*L%20+%20---%20+%20---%20+%20L*%20+%20%,|Is|het|zo|goed|,%L|H*L|||L*|%
096-0, Maar waarom loop je over de trap ,%H L*     H*L H*L L%,,,resynthesized/096-0.wav,resynthesized/096-0.png,synthetic,,ex6_9,https://todi.cls.ru.nl/PraatResynthese/2084436.wav,https://todi.cls.ru.nl/PraatResynthese/2084436.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=096=%H%20+%20L*%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*L%20+%20H*L%20+%20L%,|Maar|waarom|loop|je|over|de|trap|,%H|L*|||||H*L|H*L|L%
096-1, Maar waarom loop je over de trap ,%HL H*!H       L%,,,resynthesized/096-1.wav,resynthesized/096-1.png,synthetic,,ex6_9,https://todi.cls.ru.nl/PraatResynthese/2084437.wav,https://todi.cls.ru.nl/PraatResynthese/2084437.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=096=%HL%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L%,|Maar|waarom|loop|je|over|de|trap|,%HL|H*!H|||||||L%
096-2, Maar waarom loop je over de trap ,%H  H*!H      H%,,,resynthesized/096-2.wav,resynthesized/096-2.png,synthetic,,ex6_9,https://todi.cls.ru.nl/PraatResynthese/2084439.wav,https://todi.cls.ru.nl/PraatResynthese/2084439.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=096=%H%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Maar|waarom|loop|je|over|de|trap|,%H||H*!H||||||H%
096-3, Maar waarom loop je over de trap ,%H     H* L*  %,,,resynthesized/096-3.wav,resynthesized/096-3.png,synthetic,,ex6_9,https://todi.cls.ru.nl/PraatResynthese/2084440.wav,https://todi.cls.ru.nl/PraatResynthese/2084440.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=096=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*%20+%20L*%20+%20---%20+%20%,|Maar|waarom|loop|je|over|de|trap|,%H|||||H*|L*||%
096-4, Maar waarom loop je over de trap ,%HL L*    L*HL  L*HL H%,,,resynthesized/096-4.wav,resynthesized/096-4.png,synthetic,,ex6_9,https://todi.cls.ru.nl/PraatResynthese/2084442.wav,https://todi.cls.ru.nl/PraatResynthese/2084442.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=096=%HL%20+%20L*%20+%20---%20+%20---%20+%20---%20+%20L*HL%20+%20---%20+%20L*HL%20+%20H%,|Maar|waarom|loop|je|over|de|trap|,%HL|L*||||L*HL||L*HL|H%
102-0, Wij zitten thuis altijd op de tafel ,%HL  H* L* L*HL   %,,,resynthesized/102-0.wav,resynthesized/102-0.png,synthetic,,ex6_10,https://todi.cls.ru.nl/PraatResynthese/2084444.wav,https://todi.cls.ru.nl/PraatResynthese/2084444.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=102=%HL%20+%20---%20+%20H*%20+%20L*%20+%20L*HL%20+%20---%20+%20---%20+%20%,|Wij|zitten|thuis|altijd|op de|tafel|,%HL||H*|L*|L*HL|||%
102-1, Wij zitten thuis altijd op de tafel ,%HL H*    H*L L*H H%,,,resynthesized/102-1.wav,resynthesized/102-1.png,synthetic,,ex6_10,https://todi.cls.ru.nl/PraatResynthese/2084445.wav,https://todi.cls.ru.nl/PraatResynthese/2084445.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=102=%HL%20+%20H*%20+%20---%20+%20---%20+%20---%20+%20H*L%20+%20L*H%20+%20H%,|Wij|zitten|thuis|altijd|op de|tafel|,%HL|H*||||H*L|L*H|H%
102-2, Wij zitten thuis altijd op de tafel ,%H  L* L* L*H L*H H*LH L%,,,resynthesized/102-2.wav,resynthesized/102-2.png,synthetic,,ex6_10,https://todi.cls.ru.nl/PraatResynthese/2084447.wav,https://todi.cls.ru.nl/PraatResynthese/2084447.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=102=%H%20+%20---%20+%20L*%20+%20L*%20+%20L*H%20+%20L*H%20+%20H*LH%20+%20L%,|Wij|zitten|thuis|altijd|op de|tafel|,%H||L*|L*|L*H|L*H|H*LH|L%
102-3, Wij zitten thuis altijd op de tafel ,%L      H*L H%,,,resynthesized/102-3.wav,resynthesized/102-3.png,synthetic,,ex6_10,https://todi.cls.ru.nl/PraatResynthese/2084449.wav,https://todi.cls.ru.nl/PraatResynthese/2084449.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=102=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*L%20+%20H%,|Wij|zitten|thuis|altijd|op de|tafel|,%L||||||H*L|H%
102-4, Wij zitten thuis altijd op de tafel ,%HL H* H*L  L*HL H*L  L%,,,resynthesized/102-4.wav,resynthesized/102-4.png,synthetic,,ex6_10,https://todi.cls.ru.nl/PraatResynthese/2084450.wav,https://todi.cls.ru.nl/PraatResynthese/2084450.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=102=%HL%20+%20H*%20+%20H*L%20+%20---%20+%20L*HL%20+%20H*L%20+%20---%20+%20L%,|Wij|zitten|thuis|altijd|op de|tafel|,%HL|H*|H*L||L*HL|H*L||L%
194-0, Gaan de lonen omlaag ,%L L*HL L*H H*LH L*H H%,,,resynthesized/194-0.wav,resynthesized/194-0.png,synthetic,,ex6_11,https://todi.cls.ru.nl/PraatResynthese/2084452.wav,https://todi.cls.ru.nl/PraatResynthese/2084452.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=194=%L%20+%20L*HL%20+%20L*H%20+%20H*LH%20+%20L*H%20+%20H%,|Gaan|de|lonen|omlaag|,%L|L*HL|L*H|H*LH|L*H|H%
194-1, Gaan de lonen omlaag ,%H L*HL L*HL H*L  %,,,resynthesized/194-1.wav,resynthesized/194-1.png,synthetic,,ex6_11,https://todi.cls.ru.nl/PraatResynthese/2084453.wav,https://todi.cls.ru.nl/PraatResynthese/2084453.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=194=%H%20+%20L*HL%20+%20L*HL%20+%20H*L%20+%20---%20+%20%,|Gaan|de|lonen|omlaag|,%H|L*HL|L*HL|H*L||%
194-2, Gaan de lonen omlaag ,%H    H*L H%,,,resynthesized/194-2.wav,resynthesized/194-2.png,synthetic,,ex6_11,https://todi.cls.ru.nl/PraatResynthese/2084455.wav,https://todi.cls.ru.nl/PraatResynthese/2084455.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=194=%H%20+%20---%20+%20---%20+%20---%20+%20H*L%20+%20H%,|Gaan|de|lonen|omlaag|,%H||||H*L|H%
194-3, Gaan de lonen omlaag ,%H  L* H*  H%,,,,,synthetic,,ex6_11,https://todi.cls.ru.nl/PraatResynthese/2084456.wav,https://todi.cls.ru.nl/PraatResynthese/2084456.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=194=%H%20+%20---%20+%20L*%20+%20H*%20+%20---%20+%20H%,|Gaan|de|lonen|omlaag|,%H||L*|H*||H%
194-4, Gaan de lonen omlaag ,%L L*   L* L%,,,resynthesized/194-4.wav,resynthesized/194-4.png,synthetic,,ex6_11,https://todi.cls.ru.nl/PraatResynthese/2084458.wav,https://todi.cls.ru.nl/PraatResynthese/2084458.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=194=%L%20+%20L*%20+%20---%20+%20---%20+%20L*%20+%20L%,|Gaan|de|lonen|omlaag|,%L|L*|||L*|L%
309-0, 'k vind 't helemaal niet leuk om dit te doen ,%H  L*H L*HL  L*H  H*L  L%,,,resynthesized/309-0.wav,resynthesized/309-0.png,synthetic,,ex6_12,https://todi.cls.ru.nl/PraatResynthese/2084459.wav,https://todi.cls.ru.nl/PraatResynthese/2084459.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=309=%H%20+%20---%20+%20L*H%20+%20L*HL%20+%20---%20+%20L*H%20+%20---%20+%20H*L%20+%20---%20+%20L%,|'k vind 't|helemaal|niet|leuk|om|dit|te|doen|,%H||L*H|L*HL||L*H||H*L||L%
